unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,1,1,6,2,1,0.1402566,0.1553313
SB_LC,1,1,6,2,2,0.1570593,0.1730643
SB_LC,1,1,6,2,3,0.1745516,0.1917796
SB_LC,1,1,6,2,4,0.1939375,0.2122671
SB_LC,1,1,6,2,5,0.2136727,0.2330498
SB_LC,1,1,6,2,6,0.233312,0.2541775
SB_LC,1,1,6,2,7,0.2529666,0.2751299
SB_LC,1,1,6,2,8,0.272685,0.2961614
SB_LC,1,1,6,3,1,0.143538,0.1587396
SB_LC,1,1,6,3,2,0.1570259,0.1730628
SB_LC,1,1,6,3,3,0.1768002,0.1939862
SB_LC,1,1,6,3,4,0.1967069,0.2150319
SB_LC,1,1,6,3,5,0.2162323,0.2355674
SB_LC,1,1,6,3,6,0.2350946,0.2545801
SB_LC,1,1,6,3,7,0.253396,0.2739507
SB_LC,1,1,6,3,8,0.2718473,0.2939413
SB_LC,1,1,6,4,1,0.1372035,0.1482869
SB_LC,1,1,6,4,2,0.1543999,0.1668596
SB_LC,1,1,6,4,3,0.1734957,0.1873898
SB_LC,1,1,6,4,4,0.1935551,0.2081476
SB_LC,1,1,6,4,5,0.2131703,0.2286038
SB_LC,1,1,6,4,6,0.2325933,0.2490795
SB_LC,1,1,6,4,7,0.2521927,0.2695011
SB_LC,1,1,6,4,8,0.2714252,0.2900497
SB_LC,1,1,6,5,1,0.150884,0.1658395
SB_LC,1,1,6,5,2,0.1638781,0.1792315
SB_LC,1,1,6,5,3,0.1811135,0.1976184
SB_LC,1,1,6,5,4,0.2013361,0.2187276
SB_LC,1,1,6,5,5,0.2210461,0.2395863
SB_LC,1,1,6,5,6,0.2407326,0.2604688
SB_LC,1,1,6,5,7,0.2601746,0.2812322
SB_LC,1,1,6,5,8,0.2798602,0.3024882
SB_LC,1,1,7,0,1,0.1420782,0.1582895
SB_LC,1,1,7,0,2,0.1615843,0.1790899
SB_LC,1,1,7,0,3,0.1814014,0.1999015
SB_LC,1,1,7,0,4,0.201436,0.2210045
SB_LC,1,1,7,0,5,0.2223838,0.2428995
SB_LC,1,1,7,0,6,0.2429712,0.264737
SB_LC,1,1,7,0,7,0.2630718,0.2864716
SB_LC,1,1,7,0,8,0.2835087,0.308341
SB_LC,1,1,7,1,1,0.1440125,0.1598957
SB_LC,1,1,7,1,2,0.1617438,0.1793286
SB_LC,1,1,7,1,3,0.1814179,0.2000692
SB_LC,1,1,7,1,4,0.2012116,0.2209435
SB_LC,1,1,7,1,5,0.2208578,0.2418466
SB_LC,1,1,7,1,6,0.2409092,0.2630481
SB_LC,1,1,7,1,7,0.2610485,0.2850411
SB_LC,1,1,7,1,8,0.2814395,0.3070907
SB_LC,1,1,7,2,1,0.1464737,0.1619628
SB_LC,1,1,7,2,2,0.1638127,0.1792319
SB_LC,1,1,7,2,3,0.1834566,0.2012434
SB_LC,1,1,7,2,4,0.2031132,0.2221977
SB_LC,1,1,7,2,5,0.2235792,0.2438647
SB_LC,1,1,7,2,6,0.2439351,0.2657551
SB_LC,1,1,7,2,7,0.2642581,0.2875565
SB_LC,1,1,7,2,8,0.2846706,0.3093484
SB_LC,1,1,7,3,1,0.1494796,0.1647256
SB_LC,1,1,7,3,2,0.1647446,0.1808714
SB_LC,1,1,7,3,3,0.1844283,0.2015012
SB_LC,1,1,7,3,4,0.2044394,0.2226026
SB_LC,1,1,7,3,5,0.2236647,0.2426926
SB_LC,1,1,7,3,6,0.2418446,0.2608602
SB_LC,1,1,7,3,7,0.2591111,0.2789554
SB_LC,1,1,7,3,8,0.2760669,0.2971397
SB_LC,1,1,7,4,1,0.1515712,0.1655843
SB_LC,1,1,7,4,2,0.1662231,0.1812598
SB_LC,1,1,7,4,3,0.1851808,0.2018703
SB_LC,1,1,7,4,4,0.2060803,0.2237752
SB_LC,1,1,7,4,5,0.2266005,0.2454437
SB_LC,1,1,7,4,6,0.246905,0.2670749
SB_LC,1,1,7,4,7,0.2672949,0.2887093
SB_LC,1,1,7,4,8,0.2874889,0.3104989
SB_LC,1,1,7,5,1,0.1461303,0.1577444
SB_LC,1,1,7,5,2,0.1651664,0.1780616
SB_LC,1,1,7,5,3,0.1849641,0.1986922
SB_LC,1,1,7,5,4,0.2056256,0.2197496
SB_LC,1,1,7,5,5,0.2258262,0.2409144
SB_LC,1,1,7,5,6,0.246104,0.2620555
SB_LC,1,1,7,5,7,0.2660405,0.2830984
SB_LC,1,1,7,5,8,0.2861527,0.3042902
SB_LC,1,2,0,0,1,0.1683815,0.1770484
SB_LC,1,2,0,0,2,0.189356,0.1988652
SB_LC,1,2,0,0,3,0.2113189,0.2220063
SB_LC,1,2,0,0,4,0.233747,0.2462413
SB_LC,1,2,0,0,5,0.2559647,0.2695543
SB_LC,1,2,0,0,6,0.2780778,0.2928605
SB_LC,1,2,0,0,7,0.2995887,0.3161198
SB_LC,1,2,0,0,8,0.3217142,0.3388587
SB_LC,1,2,0,1,1,0.1642817,0.176142
SB_LC,1,2,0,1,2,0.1833545,0.1963687
SB_LC,1,2,0,1,3,0.2053893,0.2196411
SB_LC,1,2,0,1,4,0.2270127,0.2429333
SB_LC,1,2,0,1,5,0.2490315,0.2669832
SB_LC,1,2,0,1,6,0.2709974,0.2900155
SB_LC,1,2,0,1,7,0.2927816,0.3131822
SB_LC,1,2,0,1,8,0.3145343,0.3364289
SB_LC,1,2,0,2,1,0.1672767,0.1781968
SB_LC,1,2,0,2,2,0.1861118,0.1978314
SB_LC,1,2,0,2,3,0.2080073,0.2211755
SB_LC,1,2,0,2,4,0.229848,0.2444991
SB_LC,1,2,0,2,5,0.2519474,0.2686253
SB_LC,1,2,0,2,6,0.2738374,0.2916422
SB_LC,1,2,0,2,7,0.2959009,0.3155291
SB_LC,1,2,0,2,8,0.3174773,0.3381473
SB_LC,1,2,0,3,1,0.1625015,0.1774137
SB_LC,1,2,0,3,2,0.1789359,0.1948457
SB_LC,1,2,0,3,3,0.1998965,0.2177145
SB_LC,1,2,0,3,4,0.2201533,0.2403389
SB_LC,1,2,0,3,5,0.2398793,0.2614653
SB_LC,1,2,0,3,6,0.2588282,0.281907
SB_LC,1,2,0,3,7,0.2771254,0.3013029
SB_LC,1,2,0,3,8,0.2955487,0.3203563
SB_LC,1,2,0,4,1,0.1652428,0.1781768
SB_LC,1,2,0,4,2,0.1826754,0.1965913
SB_LC,1,2,0,4,3,0.2045694,0.2200959
SB_LC,1,2,0,4,4,0.225972,0.2433057
SB_LC,1,2,0,4,5,0.2477553,0.2668852
SB_LC,1,2,0,4,6,0.2694986,0.2904747
SB_LC,1,2,0,4,7,0.2911722,0.3138233
SB_LC,1,2,0,4,8,0.3128869,0.3362363
SB_LC,1,2,0,5,1,0.1599359,0.1792215
SB_LC,1,2,0,5,2,0.1747646,0.1955888
SB_LC,1,2,0,5,3,0.19633,0.2186215
SB_LC,1,2,0,5,4,0.2179962,0.2421148
SB_LC,1,2,0,5,5,0.2399831,0.2653783
SB_LC,1,2,0,5,6,0.2617825,0.287943
SB_LC,1,2,0,5,7,0.2835718,0.3118154
SB_LC,1,2,0,5,8,0.3051614,0.3347478
SB_LC,1,2,1,0,1,0.168564,0.1771939
SB_LC,1,2,1,0,2,0.1797129,0.1894392
SB_LC,1,2,1,0,3,0.2005967,0.2110308
SB_LC,1,2,1,0,4,0.2219468,0.2334685
SB_LC,1,2,1,0,5,0.2432116,0.2564125
SB_LC,1,2,1,0,6,0.2643802,0.2788358
SB_LC,1,2,1,0,7,0.2851815,0.3009201
SB_LC,1,2,1,0,8,0.3065448,0.3227842
SB_LC,1,2,1,1,1,0.1645449,0.1762654
SB_LC,1,2,1,1,2,0.1763687,0.1902502
SB_LC,1,2,1,1,3,0.195286,0.2096799
SB_LC,1,2,1,1,4,0.2155996,0.2318573
SB_LC,1,2,1,1,5,0.2367008,0.2540408
SB_LC,1,2,1,1,6,0.2575177,0.2763514
SB_LC,1,2,1,1,7,0.27853,0.2981348
SB_LC,1,2,1,1,8,0.299513,0.3204664
SB_LC,1,2,1,2,1,0.1675277,0.1783786
SB_LC,1,2,1,2,2,0.1794878,0.1921414
SB_LC,1,2,1,2,3,0.1976833,0.2112999
SB_LC,1,2,1,2,4,0.2183752,0.233347
SB_LC,1,2,1,2,5,0.2393319,0.2555909
SB_LC,1,2,1,2,6,0.2603239,0.2778168
SB_LC,1,2,1,2,7,0.2816085,0.3004067
SB_LC,1,2,1,2,8,0.3024839,0.322132
SB_LC,1,2,1,3,1,0.1623558,0.1768671
SB_LC,1,2,1,3,2,0.1736999,0.1915721
SB_LC,1,2,1,3,3,0.1894882,0.2086164
SB_LC,1,2,1,3,4,0.2115733,0.2314659
SB_LC,1,2,1,3,5,0.2338158,0.2551636
SB_LC,1,2,1,3,6,0.2564226,0.2796732
SB_LC,1,2,1,3,7,0.2791355,0.3033049
SB_LC,1,2,1,3,8,0.3022627,0.327427
SB_LC,1,2,1,4,1,0.1654936,0.1784642
SB_LC,1,2,1,4,2,0.1768621,0.1919882
SB_LC,1,2,1,4,3,0.1942656,0.2098432
SB_LC,1,2,1,4,4,0.2142524,0.2312851
SB_LC,1,2,1,4,5,0.2351151,0.2533723
SB_LC,1,2,1,4,6,0.2559448,0.2762111
SB_LC,1,2,1,4,7,0.2768406,0.2987515
SB_LC,1,2,1,4,8,0.2978127,0.3202644
SB_LC,1,2,1,5,1,0.1601119,0.1791673
SB_LC,1,2,1,5,2,0.1712973,0.1932894
SB_LC,1,2,1,5,3,0.1860902,0.2086498
SB_LC,1,2,1,5,4,0.2063583,0.2296843
SB_LC,1,2,1,5,5,0.227401,0.2523239
SB_LC,1,2,1,5,6,0.2482841,0.273923
SB_LC,1,2,1,5,7,0.2691914,0.2966259
SB_LC,1,2,1,5,8,0.2900329,0.3187683
SB_LC,1,2,2,0,1,0.1668006,0.174965
SB_LC,1,2,2,0,2,0.1793763,0.1891393
SB_LC,1,2,2,0,3,0.2003132,0.2109268
SB_LC,1,2,2,0,4,0.2215993,0.2338493
SB_LC,1,2,2,0,5,0.2428724,0.2564535
SB_LC,1,2,2,0,6,0.2639323,0.2784291
SB_LC,1,2,2,0,7,0.28481,0.3004901
SB_LC,1,2,2,0,8,0.3061601,0.3223894
SB_LC,1,2,2,1,1,0.1647821,0.1764247
SB_LC,1,2,2,1,2,0.1764562,0.1903389
SB_LC,1,2,2,1,3,0.1954419,0.2097857
SB_LC,1,2,2,1,4,0.2158026,0.2317695
SB_LC,1,2,2,1,5,0.2368528,0.2540262
SB_LC,1,2,2,1,6,0.257565,0.2763759
SB_LC,1,2,2,1,7,0.2785864,0.298168
SB_LC,1,2,2,1,8,0.2995797,0.3205162
SB_LC,1,2,2,2,1,0.167786,0.1782046
SB_LC,1,2,2,2,2,0.179566,0.1922522
SB_LC,1,2,2,2,3,0.1977729,0.2114179
SB_LC,1,2,2,2,4,0.218515,0.2329903
SB_LC,1,2,2,2,5,0.2394084,0.2553469
SB_LC,1,2,2,2,6,0.2602968,0.2778652
SB_LC,1,2,2,2,7,0.2816553,0.3004659
SB_LC,1,2,2,2,8,0.3025389,0.3221991
SB_LC,1,2,2,3,1,0.1626059,0.1775944
SB_LC,1,2,2,3,2,0.1737819,0.1916981
SB_LC,1,2,2,3,3,0.1906472,0.2099074
SB_LC,1,2,2,3,4,0.2116974,0.2322649
SB_LC,1,2,2,3,5,0.2338214,0.255223
SB_LC,1,2,2,3,6,0.2563629,0.2797141
SB_LC,1,2,2,3,7,0.2791744,0.3033774
SB_LC,1,2,2,3,8,0.3023687,0.327581
SB_LC,1,2,2,4,1,0.16573,0.1787409
SB_LC,1,2,2,4,2,0.176942,0.1920964
SB_LC,1,2,2,4,3,0.1932876,0.2087441
SB_LC,1,2,2,4,4,0.2140239,0.2310735
SB_LC,1,2,2,4,5,0.2350868,0.2537634
SB_LC,1,2,2,4,6,0.2559738,0.2762445
SB_LC,1,2,2,4,7,0.2769488,0.298814
SB_LC,1,2,2,4,8,0.2979356,0.3203477
SB_LC,1,2,2,5,1,0.1603659,0.1800027
SB_LC,1,2,2,5,2,0.1713974,0.1933962
SB_LC,1,2,2,5,3,0.1861981,0.2087649
SB_LC,1,2,2,5,4,0.2065329,0.230206
SB_LC,1,2,2,5,5,0.2275247,0.2526033
SB_LC,1,2,2,5,6,0.2484268,0.2747917
SB_LC,1,2,2,5,7,0.2692012,0.2966575
SB_LC,1,2,2,5,8,0.2901193,0.3188119
SB_LC,1,2,3,0,1,0.1667395,0.1768811
SB_LC,1,2,3,0,2,0.182054,0.1934921
SB_LC,1,2,3,0,3,0.2024506,0.2151571
SB_LC,1,2,3,0,4,0.2237666,0.2380766
SB_LC,1,2,3,0,5,0.2447047,0.2607716
SB_LC,1,2,3,0,6,0.2660019,0.2830696
SB_LC,1,2,3,0,7,0.2867942,0.3058393
SB_LC,1,2,3,0,8,0.3081285,0.3280369
SB_LC,1,2,3,1,1,0.157825,0.1692578
SB_LC,1,2,3,1,2,0.1725676,0.1859009
SB_LC,1,2,3,1,3,0.1937482,0.2084081
SB_LC,1,2,3,1,4,0.2146177,0.2305373
SB_LC,1,2,3,1,5,0.2356142,0.2534256
SB_LC,1,2,3,1,6,0.2565968,0.2755667
SB_LC,1,2,3,1,7,0.2776878,0.2981013
SB_LC,1,2,3,1,8,0.2985098,0.3204227
SB_LC,1,2,3,2,1,0.1654428,0.1774324
SB_LC,1,2,3,2,2,0.1771214,0.1896777
SB_LC,1,2,3,2,3,0.1981545,0.2123042
SB_LC,1,2,3,2,4,0.2192458,0.2350773
SB_LC,1,2,3,2,5,0.2401616,0.2579457
SB_LC,1,2,3,2,6,0.2611864,0.2802962
SB_LC,1,2,3,2,7,0.2824784,0.3035593
SB_LC,1,2,3,2,8,0.3032579,0.325502
SB_LC,1,2,3,3,1,0.1610528,0.1767211
SB_LC,1,2,3,3,2,0.1754915,0.1938725
SB_LC,1,2,3,3,3,0.1925881,0.2128617
SB_LC,1,2,3,3,4,0.2141288,0.2359659
SB_LC,1,2,3,3,5,0.2356704,0.2592922
SB_LC,1,2,3,3,6,0.2573924,0.2821083
SB_LC,1,2,3,3,7,0.2791682,0.3060164
SB_LC,1,2,3,3,8,0.3011507,0.3295873
SB_LC,1,2,3,4,1,0.1634771,0.1774924
SB_LC,1,2,3,4,2,0.1777804,0.1939958
SB_LC,1,2,3,4,3,0.1953659,0.2118685
SB_LC,1,2,3,4,4,0.2159653,0.234543
SB_LC,1,2,3,4,5,0.2366424,0.2568112
SB_LC,1,2,3,4,6,0.2571697,0.2796722
SB_LC,1,2,3,4,7,0.2779674,0.3022367
SB_LC,1,2,3,4,8,0.2988447,0.324008
SB_LC,1,2,3,5,1,0.1580902,0.1782752
SB_LC,1,2,3,5,2,0.1722677,0.1950574
SB_LC,1,2,3,5,3,0.1870358,0.2102267
SB_LC,1,2,3,5,4,0.20792,0.2326686
SB_LC,1,2,3,5,5,0.2288125,0.2547005
SB_LC,1,2,3,5,6,0.2494241,0.2778849
SB_LC,1,2,3,5,7,0.270346,0.3003123
SB_LC,1,2,3,5,8,0.291187,0.3227015
SB_LC,1,2,4,0,1,0.1637324,0.1737482
SB_LC,1,2,4,0,2,0.1797114,0.1909378
SB_LC,1,2,4,0,3,0.1998843,0.2123756
SB_LC,1,2,4,0,4,0.2210824,0.2350578
SB_LC,1,2,4,0,5,0.2418381,0.257496
SB_LC,1,2,4,0,6,0.2630588,0.2796224
SB_LC,1,2,4,0,7,0.2837389,0.3021622
SB_LC,1,2,4,0,8,0.3049549,0.3241561
SB_LC,1,2,4,1,1,0.1596152,0.1719437
SB_LC,1,2,4,1,2,0.171772,0.1856918
SB_LC,1,2,4,1,3,0.1928595,0.2080636
SB_LC,1,2,4,1,4,0.2136347,0.2301698
SB_LC,1,2,4,1,5,0.2344654,0.2530848
SB_LC,1,2,4,1,6,0.2553693,0.2751537
SB_LC,1,2,4,1,7,0.2764169,0.2975891
SB_LC,1,2,4,1,8,0.2972132,0.3199203
SB_LC,1,2,4,2,1,0.1571513,0.1672544
SB_LC,1,2,4,2,2,0.1730842,0.1845486
SB_LC,1,2,4,2,3,0.1939824,0.2067372
SB_LC,1,2,4,2,4,0.2148453,0.2291029
SB_LC,1,2,4,2,5,0.2354923,0.2515187
SB_LC,1,2,4,2,6,0.2563702,0.2734454
SB_LC,1,2,4,2,7,0.2774262,0.2960729
SB_LC,1,2,4,2,8,0.2980089,0.3176647
SB_LC,1,2,4,3,1,0.1579165,0.174062
SB_LC,1,2,4,3,2,0.1729995,0.1911734
SB_LC,1,2,4,3,3,0.1900273,0.2099809
SB_LC,1,2,4,3,4,0.2114781,0.2328954
SB_LC,1,2,4,3,5,0.2329141,0.2560813
SB_LC,1,2,4,3,6,0.2546825,0.2788918
SB_LC,1,2,4,3,7,0.2766058,0.302802
SB_LC,1,2,4,3,8,0.2987693,0.3264105
SB_LC,1,2,4,4,1,0.1604746,0.1740789
SB_LC,1,2,4,4,2,0.1754143,0.191338
SB_LC,1,2,4,4,3,0.1929079,0.209004
SB_LC,1,2,4,4,4,0.2133457,0.2314721
SB_LC,1,2,4,4,5,0.2338713,0.2534997
SB_LC,1,2,4,4,6,0.2541726,0.2760769
SB_LC,1,2,4,4,7,0.2748721,0.2984648
SB_LC,1,2,4,4,8,0.2956262,0.320006
SB_LC,1,2,4,5,1,0.1550289,0.1750685
SB_LC,1,2,4,5,2,0.1695931,0.1910573
SB_LC,1,2,4,5,3,0.1844909,0.2073198
SB_LC,1,2,4,5,4,0.2051977,0.2295039
SB_LC,1,2,4,5,5,0.2259247,0.251292
SB_LC,1,2,4,5,6,0.2462903,0.2742115
SB_LC,1,2,4,5,7,0.2671335,0.2964126
SB_LC,1,2,4,5,8,0.2878385,0.3185872
SB_LC,1,2,5,0,1,0.150649,0.1604117
SB_LC,1,2,5,0,2,0.1702448,0.1802919
SB_LC,1,2,5,0,3,0.1898016,0.2008079
SB_LC,1,2,5,0,4,0.2095825,0.2221448
SB_LC,1,2,5,0,5,0.2297081,0.2436554
SB_LC,1,2,5,0,6,0.2498743,0.2649898
SB_LC,1,2,5,0,7,0.2696472,0.2860961
SB_LC,1,2,5,0,8,0.2901072,0.3071103
SB_LC,1,2,5,1,1,0.1464916,0.1587144
SB_LC,1,2,5,1,2,0.1640661,0.1776478
SB_LC,1,2,5,1,3,0.1835909,0.1978419
SB_LC,1,2,5,1,4,0.2031849,0.2190335
SB_LC,1,2,5,1,5,0.223112,0.2400153
SB_LC,1,2,5,1,6,0.2423718,0.2614424
SB_LC,1,2,5,1,7,0.2625136,0.2822621
SB_LC,1,2,5,1,8,0.2824992,0.303521
SB_LC,1,2,5,2,1,0.1491387,0.1606327
SB_LC,1,2,5,2,2,0.1666908,0.1792294
SB_LC,1,2,5,2,3,0.1860587,0.1996481
SB_LC,1,2,5,2,4,0.2059496,0.2202872
SB_LC,1,2,5,2,5,0.2256591,0.2418558
SB_LC,1,2,5,2,6,0.2451823,0.262855
SB_LC,1,2,5,2,7,0.2654911,0.2843837
SB_LC,1,2,5,2,8,0.2853195,0.3051539
SB_LC,1,2,5,3,1,0.1362801,0.149511
SB_LC,1,2,5,3,2,0.1548342,0.1696012
SB_LC,1,2,5,3,3,0.1743875,0.1912585
SB_LC,1,2,5,3,4,0.1944577,0.2123143
SB_LC,1,2,5,3,5,0.2147081,0.2330377
SB_LC,1,2,5,3,6,0.2347802,0.2548467
SB_LC,1,2,5,3,7,0.2546411,0.2754016
SB_LC,1,2,5,3,8,0.2744017,0.2961637
SB_LC,1,2,5,4,1,0.1470987,0.1606017
SB_LC,1,2,5,4,2,0.1622626,0.1768385
SB_LC,1,2,5,4,3,0.181632,0.1972778
SB_LC,1,2,5,4,4,0.2011072,0.2181865
SB_LC,1,2,5,4,5,0.2208141,0.2391145
SB_LC,1,2,5,4,6,0.2406929,0.2609757
SB_LC,1,2,5,4,7,0.2604464,0.2825045
SB_LC,1,2,5,4,8,0.2803275,0.3030148
SB_LC,1,2,5,5,1,0.1415601,0.1616175
SB_LC,1,2,5,5,2,0.1553277,0.1762346
SB_LC,1,2,5,5,3,0.174387,0.196784
SB_LC,1,2,5,5,4,0.1939632,0.217484
SB_LC,1,2,5,5,5,0.2137639,0.2385759
SB_LC,1,2,5,5,6,0.2333325,0.2595372
SB_LC,1,2,5,5,7,0.2531185,0.2804422
SB_LC,1,2,5,5,8,0.2728669,0.3016133
SB_LC,1,2,6,0,1,0.1499924,0.159501
SB_LC,1,2,6,0,2,0.1686451,0.1787513
SB_LC,1,2,6,0,3,0.1886997,0.1996265
SB_LC,1,2,6,0,4,0.2086305,0.221055
SB_LC,1,2,6,0,5,0.2286813,0.2425153
SB_LC,1,2,6,0,6,0.2487269,0.2637814
SB_LC,1,2,6,0,7,0.2684364,0.2847957
SB_LC,1,2,6,0,8,0.288894,0.3057517
SB_LC,1,2,6,1,1,0.145837,0.1582382
SB_LC,1,2,6,1,2,0.1633622,0.1767552
SB_LC,1,2,6,1,3,0.1828786,0.1972594
SB_LC,1,2,6,1,4,0.202351,0.2181933
SB_LC,1,2,6,1,5,0.2221032,0.2389028
SB_LC,1,2,6,1,6,0.2412865,0.260282
SB_LC,1,2,6,1,7,0.2613206,0.2810127
SB_LC,1,2,6,1,8,0.2812999,0.3022181
SB_LC,1,2,6,2,1,0.1485592,0.1599632
SB_LC,1,2,6,2,2,0.1660096,0.1781564
SB_LC,1,2,6,2,3,0.1853633,0.1987886
SB_LC,1,2,6,2,4,0.205108,0.2195275
SB_LC,1,2,6,2,5,0.2246155,0.2406907
SB_LC,1,2,6,2,6,0.2440765,0.2616371
SB_LC,1,2,6,2,7,0.2643391,0.2831068
SB_LC,1,2,6,2,8,0.2841489,0.3038086
SB_LC,1,2,6,3,1,0.1427144,0.1579237
SB_LC,1,2,6,3,2,0.1571762,0.1740701
SB_LC,1,2,6,3,3,0.1762296,0.1939918
SB_LC,1,2,6,3,4,0.195831,0.2155466
SB_LC,1,2,6,3,5,0.2153904,0.2357082
SB_LC,1,2,6,3,6,0.2345369,0.2566176
SB_LC,1,2,6,3,7,0.2529977,0.2758535
SB_LC,1,2,6,3,8,0.2708766,0.2946988
SB_LC,1,2,6,4,1,0.1391941,0.1499427
SB_LC,1,2,6,4,2,0.1579527,0.1701515
SB_LC,1,2,6,4,3,0.1775327,0.190693
SB_LC,1,2,6,4,4,0.1967361,0.2111789
SB_LC,1,2,6,4,5,0.2162131,0.2316534
SB_LC,1,2,6,4,6,0.2357599,0.2530328
SB_LC,1,2,6,4,7,0.2553068,0.274029
SB_LC,1,2,6,4,8,0.2749847,0.2940581
SB_LC,1,2,6,5,1,0.1406896,0.1608979
SB_LC,1,2,6,5,2,0.1545136,0.1755534
SB_LC,1,2,6,5,3,0.1735551,0.1955719
SB_LC,1,2,6,5,4,0.1929474,0.216455
SB_LC,1,2,6,5,5,0.2125649,0.2373604
SB_LC,1,2,6,5,6,0.2320483,0.2582268
SB_LC,1,2,6,5,7,0.2516785,0.2789957
SB_LC,1,2,6,5,8,0.2713369,0.3000484
SB_LC,1,2,7,0,1,0.134819,0.1428986
SB_LC,1,2,7,0,2,0.1528585,0.1610749
SB_LC,1,2,7,0,3,0.1718051,0.1803438
SB_LC,1,2,7,0,4,0.190876,0.2004998
SB_LC,1,2,7,0,5,0.2094771,0.2201951
SB_LC,1,2,7,0,6,0.2284516,0.239561
SB_LC,1,2,7,0,7,0.2471086,0.2594529
SB_LC,1,2,7,0,8,0.2660269,0.2789958
SB_LC,1,2,7,1,1,0.1306112,0.1413006
SB_LC,1,2,7,1,2,0.1466532,0.1583694
SB_LC,1,2,7,1,3,0.1654622,0.1780151
SB_LC,1,2,7,1,4,0.1841066,0.1973344
SB_LC,1,2,7,1,5,0.2024822,0.2171528
SB_LC,1,2,7,1,6,0.221009,0.2367982
SB_LC,1,2,7,1,7,0.2400342,0.2565595
SB_LC,1,2,7,1,8,0.2585649,0.2762879
SB_LC,1,2,7,2,1,0.133569,0.1436063
SB_LC,1,2,7,2,2,0.1496691,0.1596242
SB_LC,1,2,7,2,3,0.1680248,0.1795555
SB_LC,1,2,7,2,4,0.1867849,0.1993079
SB_LC,1,2,7,2,5,0.2052506,0.2185268
SB_LC,1,2,7,2,6,0.2239961,0.2387149
SB_LC,1,2,7,2,7,0.2429153,0.2579868
SB_LC,1,2,7,2,8,0.2613815,0.2777968
SB_LC,1,2,7,3,1,0.1276831,0.1419947
SB_LC,1,2,7,3,2,0.1418021,0.1567724
SB_LC,1,2,7,3,3,0.1604595,0.1768832
SB_LC,1,2,7,3,4,0.1795021,0.1970346
SB_LC,1,2,7,3,5,0.1986881,0.2173027
SB_LC,1,2,7,3,6,0.2182315,0.23874
SB_LC,1,2,7,3,7,0.2380743,0.2593629
SB_LC,1,2,7,3,8,0.2576168,0.2804104
SB_LC,1,2,7,4,1,0.1311957,0.1433084
SB_LC,1,2,7,4,2,0.1460895,0.1584301
SB_LC,1,2,7,4,3,0.1647115,0.1783072
SB_LC,1,2,7,4,4,0.1829132,0.1979391
SB_LC,1,2,7,4,5,0.2011503,0.2168881
SB_LC,1,2,7,4,6,0.2196411,0.2368902
SB_LC,1,2,7,4,7,0.2379699,0.2565044
SB_LC,1,2,7,4,8,0.2560638,0.2758719
SB_LC,1,2,7,5,1,0.1151926,0.1297035
SB_LC,1,2,7,5,2,0.1323478,0.1477164
SB_LC,1,2,7,5,3,0.1503168,0.1669644
SB_LC,1,2,7,5,4,0.1684836,0.1857801
SB_LC,1,2,7,5,5,0.1868939,0.2048268
SB_LC,1,2,7,5,6,0.2050306,0.2235478
SB_LC,1,2,7,5,7,0.2232479,0.2425957
SB_LC,1,2,7,5,8,0.2414365,0.2618907
SB_LC,2,0,0,0,1,0.1703223,0.1458992
SB_LC,2,0,0,0,2,0.1812336,0.161271
SB_LC,2,0,0,0,3,0.1984339,0.1800593
SB_LC,2,0,0,1,1,0.2008409,0.1780199
SB_LC,2,0,0,1,2,0.2136249,0.194835
SB_LC,2,0,0,1,3,0.228578,0.2101408
SB_LC,2,0,0,2,1,0.1926741,0.1712613
SB_LC,2,0,0,2,2,0.2046641,0.1871573
SB_LC,2,0,0,2,3,0.2236683,0.2076391
SB_LC,2,0,1,0,1,0.1720199,0.1513975
SB_LC,2,0,1,0,2,0.1850782,0.1663231
SB_LC,2,0,1,0,3,0.2016377,0.1844047
SB_LC,2,0,1,1,1,0.1895773,0.1679583
SB_LC,2,0,1,1,2,0.2071486,0.1868445
SB_LC,2,0,1,1,3,0.2254144,0.2057501
SB_LC,2,0,1,2,1,0.1886144,0.1688807
SB_LC,2,0,1,2,2,0.205481,0.187286
SB_LC,2,0,1,2,3,0.2239763,0.2075561
SB_LC,2,0,2,0,1,0.2002939,0.1653799
SB_LC,2,0,2,0,2,0.2057329,0.1767453
SB_LC,2,0,2,0,3,0.2230108,0.1967481
SB_LC,2,0,2,1,1,0.224278,0.1904624
SB_LC,2,0,2,1,2,0.2350317,0.2069303
SB_LC,2,0,2,1,3,0.2495829,0.2225609
SB_LC,2,0,2,2,1,0.2158589,0.1813913
SB_LC,2,0,2,2,2,0.2270069,0.1989046
SB_LC,2,0,2,2,3,0.2455314,0.2199064
SB_LC,2,1,0,0,1,0.1744055,0.1494645
SB_LC,2,1,0,0,2,0.1924989,0.1696651
SB_LC,2,1,0,0,3,0.2108665,0.1900436
SB_LC,2,1,0,1,1,0.1778003,0.1535732
SB_LC,2,1,0,1,2,0.192571,0.1702797
SB_LC,2,1,0,1,3,0.2104029,0.1907508
SB_LC,2,1,0,2,1,0.1884736,0.1643938
SB_LC,2,1,0,2,2,0.2041237,0.1816181
SB_LC,2,1,0,2,3,0.2222701,0.2016787
