unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,0,4,0,0,2,1.1087,1.166
SB_LC,0,4,0,0,3,1.232,1.3118
SB_LC,0,4,0,1,1,0.8534972,0.8275555
SB_LC,0,4,0,1,2,0.9752469,0.9663767
SB_LC,0,4,0,1,3,1.0898,1.1017
SB_LC,0,4,0,2,1,0.8230935,0.9270025
SB_LC,0,4,0,2,2,0.9522881,1.0643
SB_LC,0,4,0,2,3,1.0612,1.1865
SB_LC,0,4,0,3,1,0.8338315,0.9349706
SB_LC,0,4,0,3,2,0.959153,1.0801
SB_LC,0,4,0,3,3,1.0578,1.1867
SB_LC,0,4,0,4,1,0.8402473,0.9509327
SB_LC,0,4,0,4,2,0.9690234,1.0888
SB_LC,0,4,0,4,3,1.0638,1.1936
SB_LC,0,4,0,5,1,0.8595973,0.9807508
SB_LC,0,4,0,5,2,0.9826864,1.12
SB_LC,0,4,0,5,3,1.0723,1.2217
SB_LC,0,4,1,0,1,0.925848,0.9929962
SB_LC,0,4,1,0,2,1.0492,1.1336
SB_LC,0,4,1,0,3,1.1606,1.2625
SB_LC,0,4,1,1,1,0.8041184,0.8102863
SB_LC,0,4,1,1,2,0.9172816,0.9422591
SB_LC,0,4,1,1,3,1.0215,1.059
SB_LC,0,4,1,2,1,0.7477881,0.8645966
SB_LC,0,4,1,2,2,0.8662583,0.9981879
SB_LC,0,4,1,2,3,0.9836762,1.1271
SB_LC,0,4,1,3,1,0.7447937,0.8612395
SB_LC,0,4,1,3,2,0.8645454,0.9922334
SB_LC,0,4,1,3,3,0.9756242,1.118
SB_LC,0,4,1,4,1,0.777929,0.906964
SB_LC,0,4,1,4,2,0.9008895,1.0431
SB_LC,0,4,1,4,3,0.9916053,1.1435
SB_LC,0,4,1,5,1,0.7976885,0.9373439
SB_LC,0,4,1,5,2,0.9148082,1.0736
SB_LC,0,4,1,5,3,0.999397,1.1714
SB_LC,0,4,2,0,1,0.931786,1.0049
SB_LC,0,4,2,0,2,1.0549,1.141
SB_LC,0,4,2,0,3,1.1671,1.2714
SB_LC,0,4,2,1,1,0.8118485,0.815346
SB_LC,0,4,2,1,2,0.923537,0.9491015
SB_LC,0,4,2,1,3,1.0281,1.0671
SB_LC,0,4,2,2,1,0.775225,0.8990556
SB_LC,0,4,2,2,2,0.8910439,1.0278
SB_LC,0,4,2,2,3,0.9965313,1.146
SB_LC,0,4,2,3,1,0.7831513,0.910583
SB_LC,0,4,2,3,2,0.8979126,1.045
SB_LC,0,4,2,3,3,0.9926696,1.1469
SB_LC,0,4,2,4,1,0.7514135,0.8668451
SB_LC,0,4,2,4,2,0.8685652,1.0003
SB_LC,0,4,2,4,3,0.985696,1.1302
SB_LC,0,4,2,5,1,0.7550004,0.8817914
SB_LC,0,4,2,5,2,0.8738813,1.0133
SB_LC,0,4,2,5,3,0.988305,1.1468
SB_LC,0,5,0,1,1,0.798244,0.8946443
SB_LC,0,5,0,1,2,0.9189855,1.0318
SB_LC,0,5,0,1,3,1.0421,1.1676
SB_LC,0,5,0,2,1,0.8174397,0.9193172
SB_LC,0,5,0,2,2,0.9388036,1.0548
SB_LC,0,5,0,2,3,1.045,1.1748
SB_LC,0,5,0,3,1,0.8319038,0.9342142
SB_LC,0,5,0,3,2,0.9595299,1.0802
SB_LC,0,5,0,3,3,1.055,1.1896
SB_LC,0,5,0,4,1,0.8381183,0.9404114
SB_LC,0,5,0,4,2,0.9593044,1.0781
SB_LC,0,5,0,4,3,1.0568,1.1897
SB_LC,0,5,0,5,1,0.8504088,0.972059
SB_LC,0,5,0,5,2,0.9755587,1.1079
SB_LC,0,5,0,5,3,1.0691,1.2165
SB_LC,0,5,1,1,1,0.7689858,0.8926665
SB_LC,0,5,1,1,2,0.8949908,1.026
SB_LC,0,5,1,1,3,0.997398,1.1482
SB_LC,0,5,1,2,1,0.7599306,0.875424
SB_LC,0,5,1,2,2,0.8783691,1.0075
SB_LC,0,5,1,2,3,0.9912737,1.138
SB_LC,0,5,1,3,1,0.7556458,0.8725937
SB_LC,0,5,1,3,2,0.8812494,1.0094
SB_LC,0,5,1,3,3,0.9955651,1.1406
SB_LC,0,5,1,4,1,0.7964419,0.9168014
SB_LC,0,5,1,4,2,0.9140668,1.0524
SB_LC,0,5,1,4,3,1.0085,1.1617
SB_LC,0,5,1,5,1,0.811633,0.9483191
SB_LC,0,5,1,5,2,0.9301492,1.0822
SB_LC,0,5,1,5,3,1.0209,1.1888
SB_LC,0,5,2,1,1,0.7103851,0.8472793
SB_LC,0,5,2,1,2,0.8256656,0.9715021
SB_LC,0,5,2,1,3,0.9219624,1.0878
